epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6992.36,0.45818,0.40776,0.85423,0.91371,0.93665,0.97862,0.8997,0.42055,0.33119,0.85175,0.008614,0.008614,0.008614
44,7157.44,0.45564,0.40317,0.85445,0.92017,0.93286,0.97786,0.89911,0.41855,0.32942,0.84991,0.008581,0.008581,0.008581
45,7322.2,0.4521,0.39675,0.85218,0.93079,0.92305,0.9789,0.90022,0.42443,0.33987,0.84825,0.008548,0.008548,0.008548
46,7476.38,0.45211,0.40102,0.85581,0.92864,0.92595,0.97816,0.89822,0.42783,0.32961,0.85045,0.008515,0.008515,0.008515
47,7650.01,0.4447,0.39032,0.85052,0.93008,0.9232,0.97918,0.899,0.42854,0.3336,0.85263,0.008482,0.008482,0.008482
48,7819.11,0.44648,0.39298,0.8526,0.92888,0.93175,0.97771,0.90285,0.4113,0.31628,0.84303,0.008449,0.008449,0.008449
49,7978.15,0.44243,0.38394,0.84968,0.91878,0.9389,0.97494,0.90207,0.4117,0.31776,0.84737,0.008416,0.008416,0.008416
50,8136.24,0.43176,0.37888,0.84736,0.92545,0.93634,0.97769,0.90584,0.40929,0.31285,0.84669,0.008383,0.008383,0.008383
51,8298.51,0.4427,0.38462,0.85035,0.92308,0.94299,0.98112,0.90719,0.40456,0.30437,0.84489,0.00835,0.00835,0.00835
52,8457.63,0.43775,0.38474,0.84876,0.93612,0.9244,0.97443,0.9012,0.40441,0.31039,0.84611,0.008317,0.008317,0.008317
53,8621.67,0.43187,0.37815,0.84707,0.93497,0.91682,0.97907,0.91191,0.39428,0.30365,0.84141,0.008284,0.008284,0.008284
54,8790.05,0.42509,0.36724,0.84495,0.91219,0.94859,0.97768,0.90761,0.40435,0.30515,0.84468,0.008251,0.008251,0.008251
55,8943.47,0.42652,0.36673,0.848,0.94311,0.92361,0.97803,0.90662,0.39611,0.30178,0.84233,0.008218,0.008218,0.008218
56,9107.91,0.42766,0.36824,0.84755,0.92463,0.93498,0.97692,0.90509,0.39621,0.30433,0.8448,0.008185,0.008185,0.008185
57,9277.97,0.42484,0.36275,0.84442,0.93935,0.92659,0.98039,0.90839,0.39612,0.29597,0.8453,0.008152,0.008152,0.008152
58,9438,0.4258,0.36505,0.8465,0.92051,0.93465,0.97622,0.90792,0.39482,0.30135,0.84192,0.008119,0.008119,0.008119
59,9595.54,0.41983,0.3599,0.84275,0.92396,0.93353,0.98048,0.91272,0.39112,0.29429,0.84092,0.008086,0.008086,0.008086
60,9755.37,0.41568,0.35334,0.84298,0.92758,0.94123,0.97994,0.91122,0.39177,0.29211,0.84132,0.008053,0.008053,0.008053
61,9916.5,0.41712,0.35674,0.84223,0.92936,0.94263,0.98056,0.91426,0.38639,0.28847,0.84051,0.00802,0.00802,0.00802
62,10079.1,0.41215,0.35356,0.84213,0.9393,0.92577,0.97926,0.90871,0.39716,0.29648,0.84523,0.007987,0.007987,0.007987
63,10248.4,0.40965,0.35392,0.84116,0.9388,0.94348,0.97881,0.91005,0.39659,0.2969,0.84185,0.007954,0.007954,0.007954
64,10404.8,0.40943,0.3475,0.84138,0.93408,0.94191,0.98013,0.91324,0.38781,0.29214,0.83977,0.007921,0.007921,0.007921
65,10562.4,0.41001,0.34924,0.84378,0.94569,0.92102,0.97962,0.91257,0.38351,0.28645,0.83935,0.007888,0.007888,0.007888
66,10731.7,0.40858,0.35004,0.83852,0.93709,0.93608,0.97764,0.90899,0.38465,0.28424,0.83943,0.007855,0.007855,0.007855
67,10895,0.40303,0.33977,0.83826,0.94269,0.93547,0.98121,0.91517,0.38031,0.2783,0.83772,0.007822,0.007822,0.007822
68,11054.6,0.4024,0.33739,0.8392,0.93172,0.94768,0.97867,0.91292,0.37567,0.27615,0.83737,0.007789,0.007789,0.007789
69,11213.4,0.40135,0.33683,0.83834,0.94069,0.94333,0.98012,0.91387,0.38252,0.27952,0.83893,0.007756,0.007756,0.007756
70,11377.6,0.40146,0.33826,0.83766,0.93665,0.94521,0.97916,0.91238,0.37865,0.27829,0.83813,0.007723,0.007723,0.007723
71,11535.5,0.39755,0.33365,0.83741,0.94669,0.93832,0.98282,0.91672,0.37857,0.27457,0.8387,0.00769,0.00769,0.00769
72,11706,0.3928,0.32588,0.83445,0.94245,0.94148,0.98113,0.91658,0.37441,0.27119,0.83768,0.007657,0.007657,0.007657
73,11868.3,0.39403,0.32662,0.83458,0.93394,0.93512,0.97793,0.91314,0.37665,0.27879,0.83858,0.007624,0.007624,0.007624
74,12022.8,0.39164,0.32997,0.83337,0.93886,0.9449,0.98239,0.91943,0.37103,0.26837,0.83612,0.007591,0.007591,0.007591
75,12192,0.3908,0.3275,0.83528,0.92034,0.95283,0.98104,0.91993,0.36555,0.26753,0.83562,0.007558,0.007558,0.007558
76,12357,0.3923,0.32989,0.83661,0.94914,0.94282,0.98148,0.91947,0.37274,0.27242,0.83568,0.007525,0.007525,0.007525
77,12515.8,0.38995,0.32791,0.83718,0.92797,0.95144,0.98055,0.91756,0.37374,0.27349,0.83449,0.007492,0.007492,0.007492
78,12674,0.3901,0.32156,0.83513,0.94764,0.94099,0.9787,0.91855,0.36347,0.26184,0.83221,0.007459,0.007459,0.007459
79,12835.9,0.3891,0.32607,0.83403,0.94189,0.94641,0.97963,0.91817,0.36758,0.27264,0.8329,0.007426,0.007426,0.007426
80,12992.8,0.38677,0.32059,0.83126,0.95186,0.93461,0.98087,0.91664,0.37024,0.26736,0.83527,0.007393,0.007393,0.007393
81,13158.3,0.38027,0.31879,0.83095,0.9526,0.94622,0.98192,0.91938,0.36744,0.26177,0.83531,0.00736,0.00736,0.00736
82,13325.8,0.38337,0.32119,0.83386,0.93479,0.95226,0.97975,0.91892,0.36029,0.26394,0.83336,0.007327,0.007327,0.007327
83,13477.7,0.37742,0.30839,0.83372,0.92932,0.95534,0.9835,0.92133,0.36032,0.25819,0.8324,0.007294,0.007294,0.007294
84,13646.8,0.37786,0.31469,0.83098,0.94868,0.94584,0.98159,0.92212,0.3614,0.26108,0.83245,0.007261,0.007261,0.007261
85,13817.3,0.37708,0.30541,0.83091,0.94583,0.94154,0.98316,0.92229,0.35588,0.25833,0.83057,0.007228,0.007228,0.007228
86,13975.9,0.37203,0.31261,0.8307,0.95583,0.94266,0.98276,0.92399,0.35802,0.2568,0.83094,0.007195,0.007195,0.007195
87,14133.8,0.37671,0.31175,0.83226,0.95343,0.94515,0.98412,0.92323,0.35656,0.25052,0.8339,0.007162,0.007162,0.007162
88,14286.1,0.37294,0.31198,0.83177,0.94,0.94451,0.98259,0.92774,0.3473,0.24962,0.83084,0.007129,0.007129,0.007129
89,14451.9,0.37157,0.30669,0.82878,0.94441,0.9457,0.98382,0.92451,0.35687,0.25189,0.82968,0.007096,0.007096,0.007096
90,14612.1,0.36906,0.30295,0.82887,0.95072,0.94617,0.98403,0.9238,0.35449,0.25117,0.8308,0.007063,0.007063,0.007063
91,14779.8,0.37077,0.30639,0.8313,0.95401,0.94972,0.98279,0.92548,0.35197,0.24545,0.83017,0.00703,0.00703,0.00703
92,14938.6,0.36569,0.29981,0.82696,0.94026,0.95334,0.98089,0.9254,0.35068,0.25284,0.83277,0.006997,0.006997,0.006997
93,15095.5,0.36139,0.29714,0.82795,0.94329,0.94455,0.98122,0.92548,0.3473,0.25216,0.8293,0.006964,0.006964,0.006964
94,15265,0.3627,0.29844,0.82865,0.92518,0.96033,0.98042,0.92382,0.3513,0.24819,0.83199,0.006931,0.006931,0.006931
95,15431.5,0.36248,0.29876,0.82543,0.94603,0.95463,0.9835,0.9298,0.34461,0.24009,0.82981,0.006898,0.006898,0.006898
96,15590.9,0.36013,0.29691,0.82785,0.95739,0.94445,0.98405,0.92926,0.34543,0.2411,0.83086,0.006865,0.006865,0.006865
97,15748.8,0.36182,0.3002,0.82832,0.95372,0.95022,0.98326,0.92884,0.3447,0.24206,0.82968,0.006832,0.006832,0.006832
