epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,7698.22,0.47327,0.42541,0.85625,0.91467,0.92479,0.9709,0.88928,0.44165,0.34651,0.83774,0.008119,0.008119,0.008119
59,7832.76,0.46931,0.42471,0.85383,0.93251,0.93198,0.97588,0.8963,0.43209,0.32968,0.8354,0.008086,0.008086,0.008086
60,7965.01,0.46692,0.41068,0.85532,0.928,0.92916,0.97317,0.89411,0.42931,0.34006,0.83382,0.008053,0.008053,0.008053
61,8097.29,0.46542,0.41416,0.85117,0.93428,0.927,0.97831,0.90124,0.42245,0.32786,0.83024,0.00802,0.00802,0.00802
62,8225.26,0.46001,0.40936,0.85174,0.94059,0.91564,0.97704,0.90091,0.42594,0.32978,0.83407,0.007987,0.007987,0.007987
63,8362.28,0.4585,0.40378,0.85197,0.93924,0.92323,0.97291,0.89579,0.42163,0.3235,0.83111,0.007954,0.007954,0.007954
64,8505.81,0.45576,0.40023,0.85151,0.91038,0.94848,0.97621,0.89769,0.42372,0.32319,0.83126,0.007921,0.007921,0.007921
65,8640.03,0.4576,0.40721,0.85351,0.92433,0.92947,0.97481,0.90105,0.41374,0.32333,0.82852,0.007888,0.007888,0.007888
66,8768.71,0.45997,0.40982,0.84932,0.92765,0.93803,0.98151,0.90332,0.42855,0.31885,0.83349,0.007855,0.007855,0.007855
67,8895.67,0.4528,0.39339,0.84676,0.93274,0.93079,0.98255,0.90455,0.41173,0.31381,0.82751,0.007822,0.007822,0.007822
68,9021.47,0.45068,0.39622,0.8476,0.93182,0.938,0.97771,0.90259,0.41267,0.31496,0.82933,0.007789,0.007789,0.007789
69,9160.63,0.45119,0.39376,0.84926,0.91767,0.94984,0.98085,0.90511,0.41815,0.31231,0.82971,0.007756,0.007756,0.007756
70,9297.6,0.44612,0.39638,0.84598,0.92326,0.93983,0.97983,0.90693,0.4115,0.31162,0.82734,0.007723,0.007723,0.007723
71,9429.95,0.44678,0.39522,0.84715,0.93424,0.92881,0.97888,0.90512,0.41272,0.31607,0.8258,0.00769,0.00769,0.00769
72,9563.18,0.44079,0.3789,0.84393,0.92582,0.94925,0.97904,0.90443,0.41259,0.30721,0.82778,0.007657,0.007657,0.007657
73,9692.93,0.44463,0.38356,0.84546,0.91318,0.9462,0.97914,0.90441,0.41162,0.31631,0.82779,0.007624,0.007624,0.007624
74,9826.6,0.44082,0.38657,0.84438,0.94137,0.93275,0.97949,0.90616,0.4076,0.31245,0.82702,0.007591,0.007591,0.007591
75,9969.97,0.44045,0.38147,0.84759,0.92949,0.9442,0.97747,0.90574,0.405,0.30823,0.82683,0.007558,0.007558,0.007558
76,10106.4,0.44387,0.38412,0.84694,0.9239,0.94433,0.97547,0.90402,0.40282,0.30457,0.82661,0.007525,0.007525,0.007525
77,10236.3,0.43997,0.38324,0.8472,0.93183,0.93887,0.97986,0.90579,0.40395,0.30579,0.82563,0.007492,0.007492,0.007492
78,10363.8,0.43849,0.37759,0.84603,0.93889,0.94129,0.97846,0.90763,0.40415,0.30328,0.82709,0.007459,0.007459,0.007459
79,10489.5,0.43741,0.37845,0.84455,0.95126,0.93136,0.98406,0.91166,0.40206,0.30148,0.82568,0.007426,0.007426,0.007426
80,10627,0.4353,0.37465,0.84182,0.92363,0.94699,0.98052,0.90897,0.40184,0.29995,0.82661,0.007393,0.007393,0.007393
81,10768.6,0.43283,0.37612,0.8434,0.93991,0.94182,0.98283,0.91287,0.39478,0.29857,0.82368,0.00736,0.00736,0.00736
82,10899.5,0.43363,0.37433,0.84308,0.94062,0.94719,0.9803,0.91322,0.3906,0.29311,0.82341,0.007327,0.007327,0.007327
83,11030.9,0.42876,0.36675,0.84416,0.94557,0.93175,0.97895,0.9119,0.38856,0.29324,0.81956,0.007294,0.007294,0.007294
84,11161.5,0.42762,0.365,0.8411,0.94253,0.94642,0.98338,0.9164,0.3885,0.29095,0.82096,0.007261,0.007261,0.007261
85,11291.4,0.42679,0.36352,0.8414,0.93456,0.944,0.98198,0.91203,0.39559,0.28803,0.82439,0.007228,0.007228,0.007228
86,11434.4,0.42495,0.36728,0.84235,0.93592,0.94436,0.9829,0.91693,0.38623,0.28826,0.82156,0.007195,0.007195,0.007195
87,11573.2,0.42187,0.365,0.8406,0.93523,0.94827,0.98285,0.91521,0.38775,0.28759,0.82096,0.007162,0.007162,0.007162
88,11705.5,0.42286,0.36754,0.84091,0.9396,0.94128,0.97899,0.90963,0.39431,0.29097,0.82438,0.007129,0.007129,0.007129
89,11835.5,0.42323,0.36001,0.84073,0.94093,0.93995,0.98338,0.91556,0.39444,0.28531,0.82354,0.007096,0.007096,0.007096
90,11960.8,0.42276,0.36328,0.83993,0.94836,0.93437,0.98305,0.91366,inf,0.28289,0.82077,0.007063,0.007063,0.007063
91,12093.1,0.42005,0.35954,0.842,0.94897,0.93577,0.9829,0.91642,0.39008,0.28482,0.82103,0.00703,0.00703,0.00703
92,12234.9,0.41711,0.35323,0.8387,0.94109,0.94095,0.98134,0.91567,0.38562,0.28166,0.82058,0.006997,0.006997,0.006997
93,12366.9,0.40989,0.35206,0.83764,0.93114,0.94881,0.98169,0.91457,0.38752,0.28549,0.82145,0.006964,0.006964,0.006964
94,12498.7,0.41451,0.35678,0.83973,0.9433,0.93612,0.98022,0.91304,0.38667,0.28516,0.82099,0.006931,0.006931,0.006931
95,12630.8,0.41185,0.35325,0.8364,0.94598,0.93986,0.98368,0.91755,0.37968,0.27697,0.8196,0.006898,0.006898,0.006898
96,12760,0.41189,0.35171,0.83819,0.94188,0.9408,0.98165,0.91558,0.38215,0.278,0.82033,0.006865,0.006865,0.006865
97,12899,0.41126,0.35187,0.83895,0.93872,0.94377,0.98108,0.91832,0.3782,0.27668,0.8185,0.006832,0.006832,0.006832
98,13042.3,0.4079,0.34407,0.83682,0.94397,0.94055,0.98025,0.91708,0.38157,0.2799,0.81951,0.006799,0.006799,0.006799
99,13173.3,0.40925,0.34469,0.83644,0.94108,0.94466,0.97928,0.91681,0.37914,0.27884,0.81978,0.006766,0.006766,0.006766
100,13302.3,0.40826,0.34346,0.83623,0.95362,0.94039,0.98245,0.9225,0.37625,0.27368,0.81861,0.006733,0.006733,0.006733
101,13429.8,0.40581,0.3466,0.83525,0.94699,0.94861,0.98254,0.92118,0.3772,0.27769,0.81862,0.0067,0.0067,0.0067
102,13555.3,0.39856,0.33285,0.83153,0.943,0.94705,0.98185,0.91886,0.3763,0.2733,0.81814,0.006667,0.006667,0.006667
103,13697.6,0.40424,0.34097,0.83645,0.94919,0.93908,0.98198,0.92028,0.37235,0.27317,0.81732,0.006634,0.006634,0.006634
104,13832.6,0.40552,0.34325,0.83644,0.94826,0.94022,0.98059,0.91878,inf,0.27235,0.81801,0.006601,0.006601,0.006601
105,13963.5,0.39866,0.3366,0.83614,0.94655,0.94343,0.98148,0.92194,0.36471,0.27046,0.8151,0.006568,0.006568,0.006568
106,14091.6,0.40241,0.33754,0.83576,0.94325,0.9476,0.98322,0.92299,0.36816,0.27011,0.81684,0.006535,0.006535,0.006535
107,14221.1,0.39891,0.3355,0.83301,0.93743,0.95815,0.98288,0.92128,0.36836,0.26824,0.81737,0.006502,0.006502,0.006502
108,14359.4,0.39825,0.33564,0.83468,0.93789,0.95747,0.98411,0.92304,0.36903,0.2707,0.81739,0.006469,0.006469,0.006469
109,14504.2,0.3955,0.33552,0.83538,0.94577,0.94863,0.98349,0.92431,0.36414,0.26505,0.81594,0.006436,0.006436,0.006436
110,14641.4,0.39833,0.33449,0.83295,0.93417,0.95367,0.98238,0.92221,0.3636,0.26312,0.81507,0.006403,0.006403,0.006403
111,14771.8,0.39535,0.33452,0.83313,0.94881,0.94718,0.9818,0.92177,0.36429,0.26658,0.8156,0.00637,0.00637,0.00637
112,14900.2,0.40015,0.33729,0.83558,0.94382,0.95351,0.98243,0.92374,0.36126,0.26422,0.81512,0.006337,0.006337,0.006337
113,15025.6,0.3918,0.33102,0.83245,0.94994,0.94574,0.98527,0.92523,0.36235,0.26282,0.81515,0.006304,0.006304,0.006304
114,15165,0.39241,0.32877,0.83168,0.95059,0.94917,0.98426,0.92541,0.35676,0.25949,0.81341,0.006271,0.006271,0.006271
115,15308.6,0.39138,0.32367,0.83201,0.95466,0.94687,0.98391,0.92407,0.35988,0.25901,0.81383,0.006238,0.006238,0.006238
116,15442.1,0.38659,0.32288,0.83072,0.95291,0.9484,0.98378,0.92313,0.36053,0.25823,0.81447,0.006205,0.006205,0.006205
117,15573.3,0.39108,0.32772,0.83374,0.95679,0.94545,0.98441,0.92407,0.35818,0.25559,0.81337,0.006172,0.006172,0.006172
118,15705.8,0.38948,0.32539,0.83147,0.95022,0.9503,0.98451,0.92521,0.36249,0.25591,0.81459,0.006139,0.006139,0.006139
119,15836.1,0.38703,0.32192,0.83209,0.95297,0.9544,0.98422,0.92728,0.35611,0.25558,0.81354,0.006106,0.006106,0.006106
120,15974,0.38836,0.32494,0.83201,0.94897,0.95532,0.98382,0.92609,0.35532,0.25728,0.81305,0.006073,0.006073,0.006073
121,16115.6,0.38157,0.31732,0.83068,0.9398,0.95535,0.98345,0.92529,0.35736,0.25663,0.81386,0.00604,0.00604,0.00604
122,16246.2,0.38231,0.31749,0.82877,0.94519,0.9586,0.9833,0.92668,0.3584,0.25779,0.81385,0.006007,0.006007,0.006007
123,16374.4,0.38209,0.31684,0.83045,0.9503,0.94904,0.98538,0.92804,0.35557,0.25792,0.81393,0.005974,0.005974,0.005974
124,16500.3,0.38063,0.31545,0.82903,0.94817,0.95077,0.98498,0.92679,0.35598,0.25593,0.81303,0.005941,0.005941,0.005941
125,16629.5,0.38138,0.31548,0.83014,0.95515,0.94652,0.98387,0.92805,0.35515,0.25537,0.8131,0.005908,0.005908,0.005908
126,16770.8,0.38285,0.32162,0.8304,0.94904,0.95309,0.98317,0.92797,0.34979,0.25276,0.81146,0.005875,0.005875,0.005875
127,16907.8,0.37931,0.31719,0.83145,0.94894,0.94928,0.98397,0.92871,0.35043,0.24969,0.81122,0.005842,0.005842,0.005842
128,17040,0.37976,0.31673,0.82956,0.94033,0.95178,0.9837,0.92692,0.35305,0.25313,0.81182,0.005809,0.005809,0.005809
129,17173.2,0.37703,0.31515,0.82816,0.9548,0.94822,0.98529,0.92837,0.35075,0.25127,0.81287,0.005776,0.005776,0.005776
130,17303.2,0.37701,0.30828,0.82686,0.95229,0.9486,0.98396,0.92942,0.34842,0.24783,0.81256,0.005743,0.005743,0.005743
131,17437.5,0.38049,0.31262,0.82848,0.9387,0.95418,0.98397,0.92882,0.34697,0.25152,0.81207,0.00571,0.00571,0.00571
132,17580.1,0.37433,0.30892,0.82939,0.94934,0.95122,0.98539,0.93,0.34813,0.25154,0.81297,0.005677,0.005677,0.005677
133,17715.2,0.37306,0.30649,0.82561,0.95008,0.95112,0.98411,0.92932,0.34639,0.25078,0.81173,0.005644,0.005644,0.005644
134,17844.1,0.37146,0.30831,0.82678,0.95064,0.9484,0.98596,0.92947,0.34664,0.24964,0.81201,0.005611,0.005611,0.005611
135,17971.7,0.37332,0.30664,0.82316,0.94582,0.95219,0.98384,0.92769,0.34889,0.25151,0.81351,0.005578,0.005578,0.005578
136,18096.7,0.37332,0.30674,0.82829,0.95425,0.94906,0.9837,0.92846,0.34739,0.24981,0.81353,0.005545,0.005545,0.005545
137,18235,0.37316,0.30716,0.82651,0.95,0.95479,0.98423,0.92784,0.35013,0.25079,0.81439,0.005512,0.005512,0.005512
138,18374.7,0.371,0.30371,0.82653,0.94957,0.95096,0.9845,0.92894,0.34985,0.24812,0.81317,0.005479,0.005479,0.005479
139,18506.6,0.36909,0.29918,0.82638,0.94649,0.9583,0.98489,0.93164,0.34705,0.24546,0.81151,0.005446,0.005446,0.005446
140,18639.3,0.36791,0.29999,0.82737,0.9472,0.96037,0.9849,0.93173,0.34503,0.24516,0.81177,0.005413,0.005413,0.005413
141,18770.5,0.36724,0.30365,0.82546,0.95014,0.9564,0.98364,0.93146,0.34372,0.24462,0.81095,0.00538,0.00538,0.00538
142,18900.3,0.3659,0.30279,0.82632,0.94797,0.95492,0.98469,0.93026,0.34404,0.24505,0.81071,0.005347,0.005347,0.005347
143,19042.7,0.36508,0.2998,0.82424,0.94786,0.95461,0.98375,0.92947,0.34485,0.24478,0.81056,0.005314,0.005314,0.005314
144,19181,0.3628,0.30161,0.82544,0.94272,0.9617,0.98411,0.93079,0.34438,0.24418,0.80976,0.005281,0.005281,0.005281
145,19310.9,0.36492,0.29822,0.82496,0.93965,0.96302,0.98395,0.93115,0.3425,0.24414,0.8103,0.005248,0.005248,0.005248
146,19438.8,0.36379,0.29676,0.82457,0.94364,0.96196,0.98471,0.93242,0.34034,0.24321,0.80918,0.005215,0.005215,0.005215
147,19564.2,0.36359,0.29493,0.82378,0.95018,0.95647,0.98343,0.93106,0.34233,0.24393,0.80999,0.005182,0.005182,0.005182
148,19696,0.35514,0.28938,0.82399,0.94991,0.95645,0.98233,0.92868,0.34111,0.24469,0.80972,0.005149,0.005149,0.005149
149,19837.8,0.36055,0.29245,0.82338,0.95467,0.95253,0.98326,0.92953,0.34351,0.24366,0.80974,0.005116,0.005116,0.005116
150,19970.4,0.35697,0.2932,0.82326,0.95458,0.95243,0.98353,0.92972,0.34272,0.24462,0.81056,0.005083,0.005083,0.005083
151,20102.3,0.35499,0.29172,0.81932,0.95646,0.9516,0.98465,0.93231,inf,0.2441,0.81121,0.00505,0.00505,0.00505
152,20233.7,0.35848,0.29025,0.82322,0.94323,0.9625,0.98398,0.93168,0.34299,0.2454,0.81155,0.005017,0.005017,0.005017
153,20362.2,0.35563,0.28867,0.82399,0.94782,0.95495,0.98508,0.93248,0.34257,0.24735,0.81167,0.004984,0.004984,0.004984
154,20501.9,0.35624,0.29628,0.8249,0.9512,0.95487,0.98573,0.93372,0.34127,0.24419,0.81176,0.004951,0.004951,0.004951
155,20644.5,0.35626,0.29135,0.8243,0.95239,0.95575,0.98558,0.9351,0.33876,0.24228,0.81101,0.004918,0.004918,0.004918
156,20776.7,0.34927,0.28429,0.82013,0.95315,0.95559,0.98591,0.93462,0.33945,0.24306,0.81138,0.004885,0.004885,0.004885
157,20905.6,0.35446,0.29002,0.82206,0.95218,0.95658,0.98664,0.93513,0.34041,0.24187,0.81161,0.004852,0.004852,0.004852
158,21032.5,0.35421,0.28771,0.82283,0.95026,0.95617,0.98636,0.93531,0.33886,0.2418,0.81065,0.004819,0.004819,0.004819
159,21159.6,0.35208,0.2824,0.81901,0.945,0.96006,0.9854,0.9356,0.33724,0.23987,0.80982,0.004786,0.004786,0.004786
160,21300.9,0.35089,0.28413,0.82142,0.9511,0.95423,0.98499,0.93481,0.33595,0.24,0.80957,0.004753,0.004753,0.004753
161,21437.5,0.35214,0.28509,0.82144,0.9468,0.95989,0.98553,0.93474,0.33523,0.2378,0.80998,0.00472,0.00472,0.00472
162,21570.1,0.34951,0.28298,0.82151,0.94928,0.95737,0.98501,0.93428,0.33536,0.23858,0.8103,0.004687,0.004687,0.004687
163,21702.2,0.35085,0.28476,0.82209,0.952,0.95638,0.98561,0.93491,0.33361,0.23915,0.81,0.004654,0.004654,0.004654
164,21830.2,0.34808,0.28355,0.81855,0.9514,0.95667,0.98588,0.93567,0.33469,0.2385,0.81059,0.004621,0.004621,0.004621
165,21965.7,0.34731,0.28199,0.81909,0.94763,0.95818,0.98547,0.93522,0.33586,0.23981,0.81123,0.004588,0.004588,0.004588
166,22108.9,0.34433,0.27665,0.82069,0.94292,0.9607,0.98511,0.9362,0.33606,0.24026,0.81096,0.004555,0.004555,0.004555
167,22243.7,0.34562,0.2766,0.81894,0.95233,0.9541,0.98525,0.93606,0.33574,0.24067,0.81086,0.004522,0.004522,0.004522
168,22372,0.34354,0.27809,0.82035,0.9529,0.95786,0.98544,0.93695,0.33526,0.23917,0.81037,0.004489,0.004489,0.004489
169,22500.7,0.34389,0.2742,0.82012,0.95168,0.95906,0.98541,0.93629,0.33417,0.24005,0.81021,0.004456,0.004456,0.004456
170,22626,0.34461,0.27708,0.82362,0.95521,0.95564,0.9852,0.93629,0.33338,0.23894,0.81027,0.004423,0.004423,0.004423
171,22764.3,0.3408,0.27581,0.81801,0.95641,0.95485,0.98474,0.93632,0.3317,0.23912,0.80998,0.00439,0.00439,0.00439
172,22903.4,0.34232,0.27367,0.82009,0.95445,0.9591,0.98525,0.9361,0.33001,0.23709,0.80941,0.004357,0.004357,0.004357
173,23036.1,0.34103,0.27447,0.81787,0.95421,0.95865,0.98533,0.93594,0.33045,0.2371,0.80907,0.004324,0.004324,0.004324
174,23169.4,0.33652,0.27167,0.81764,0.95152,0.96054,0.984,0.93443,0.33065,0.23617,0.80896,0.004291,0.004291,0.004291
175,23300.5,0.34026,0.2744,0.81886,0.95375,0.95811,0.98274,0.93386,0.33013,0.23541,0.80877,0.004258,0.004258,0.004258
176,23430.2,0.3345,0.26781,0.81716,0.95356,0.95821,0.98277,0.9339,0.33007,0.23521,0.80896,0.004225,0.004225,0.004225
177,23572.3,0.33818,0.27444,0.8183,0.95365,0.95864,0.98347,0.93474,0.32977,0.23406,0.80867,0.004192,0.004192,0.004192
178,23709.2,0.33782,0.27131,0.81797,0.95635,0.95844,0.98422,0.93518,0.32964,0.23316,0.80858,0.004159,0.004159,0.004159
179,23838.6,0.33862,0.27275,0.81866,0.95625,0.95861,0.98397,0.9345,0.32968,0.23311,0.8087,0.004126,0.004126,0.004126
180,23966.3,0.33468,0.26904,0.81865,0.95839,0.95592,0.98369,0.93491,0.3288,0.23207,0.80842,0.004093,0.004093,0.004093
181,24091.9,0.33286,0.27079,0.81703,0.95157,0.96042,0.98245,0.93395,0.32793,0.23234,0.80814,0.00406,0.00406,0.00406
182,24226.6,0.33225,0.26492,0.81567,0.9516,0.96241,0.98228,0.93404,0.32702,0.23229,0.80783,0.004027,0.004027,0.004027
183,24367.9,0.33134,0.26737,0.81657,0.9516,0.96305,0.98327,0.93569,0.32669,0.23161,0.80773,0.003994,0.003994,0.003994
184,24499.5,0.32908,0.26493,0.81511,0.9512,0.9602,0.98328,0.9356,0.32707,0.23221,0.80791,0.003961,0.003961,0.003961
185,24630.7,0.33328,0.26596,0.81929,0.95094,0.96072,0.98289,0.93582,0.32688,0.23214,0.80781,0.003928,0.003928,0.003928
186,24761.4,0.32751,0.26318,0.8153,0.94896,0.9629,0.98319,0.93508,0.32649,0.23245,0.80774,0.003895,0.003895,0.003895
187,24890,0.33375,0.26694,0.81863,0.94922,0.96271,0.9832,0.93563,inf,0.23189,0.80761,0.003862,0.003862,0.003862
188,25031.5,0.32893,0.2648,0.81627,0.95158,0.96235,0.9831,0.93509,0.32634,0.23151,0.80777,0.003829,0.003829,0.003829
189,25171.3,0.33285,0.26626,0.81635,0.95309,0.96167,0.98374,0.93588,0.3255,0.23126,0.80764,0.003796,0.003796,0.003796
190,25301.6,0.32831,0.26574,0.8168,0.9544,0.96146,0.9843,0.93587,0.32506,0.23058,0.80758,0.003763,0.003763,0.003763
