epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,43974.9,0.28351,0.19602,0.80408,0.95941,0.97348,0.99051,0.95036,0.29693,0.19759,0.81774,0.00373,0.00373,0.00373
192,44042.8,0.28517,0.19938,0.8024,0.95929,0.97334,0.99047,0.9497,0.29652,0.1977,0.81671,0.003697,0.003697,0.003697
193,44119.1,0.28306,0.19751,0.80366,0.95935,0.97277,0.99038,0.94907,0.2956,0.1979,0.81605,0.003664,0.003664,0.003664
194,44207,0.28439,0.19612,0.804,0.95867,0.97522,0.99037,0.94872,0.29546,0.19821,0.81636,0.003631,0.003631,0.003631
195,44279.7,0.27985,0.19656,0.80073,0.95868,0.97439,0.98775,0.94613,0.29547,0.19783,0.81662,0.003598,0.003598,0.003598
196,44350.3,0.27868,0.19406,0.7994,0.95937,0.97406,0.98754,0.9478,0.29451,0.19707,0.81629,0.003565,0.003565,0.003565
197,44432.1,0.27589,0.19164,0.79972,0.95996,0.97308,0.98748,0.94506,0.29366,0.19674,0.8162,0.003532,0.003532,0.003532
198,44509.5,0.27292,0.19108,0.79958,0.96056,0.97229,0.98747,0.9426,0.29344,0.19661,0.81618,0.003499,0.003499,0.003499
199,44582.8,0.27744,0.19212,0.80041,0.96151,0.97092,0.98741,0.9425,0.29352,0.19587,0.81673,0.003466,0.003466,0.003466
200,44654.1,0.27707,0.19236,0.80018,0.96117,0.97097,0.9874,0.94205,0.29354,0.19635,0.81735,0.003433,0.003433,0.003433
201,44743.3,0.27361,0.19123,0.80148,0.96184,0.96992,0.99001,0.94489,0.29412,0.19613,0.81808,0.0034,0.0034,0.0034
202,44821,0.27482,0.19055,0.79813,0.96076,0.96723,0.98993,0.94817,0.29377,0.19595,0.81816,0.003367,0.003367,0.003367
203,44891.2,0.27631,0.19222,0.79885,0.96068,0.96734,0.98991,0.9483,0.29399,0.1963,0.81852,0.003334,0.003334,0.003334
204,44966.6,0.27318,0.18927,0.79978,0.96066,0.96823,0.99041,0.94851,0.2934,0.19607,0.81839,0.003301,0.003301,0.003301
205,45055.5,0.27101,0.18881,0.80008,0.96053,0.96892,0.99045,0.94831,0.29419,0.19588,0.81918,0.003268,0.003268,0.003268
206,45130,0.27262,0.18871,0.79995,0.95918,0.96955,0.99043,0.94876,0.2942,0.19587,0.81928,0.003235,0.003235,0.003235
207,45205,0.27132,0.18631,0.79795,0.95961,0.969,0.99041,0.95126,0.29411,0.19586,0.81928,0.003202,0.003202,0.003202
208,45286.8,0.27334,0.18796,0.80153,0.9598,0.96876,0.99038,0.94922,0.29394,0.19531,0.81957,0.003169,0.003169,0.003169
209,45363.7,0.26893,0.18516,0.79819,0.96032,0.96804,0.99036,0.9518,0.29399,0.19511,0.82008,0.003136,0.003136,0.003136
210,45437.3,0.2684,0.18755,0.79997,0.96031,0.96881,0.99044,0.95163,0.2937,0.19561,0.8199,0.003103,0.003103,0.003103
211,45509.9,0.27045,0.18709,0.80105,0.96227,0.96647,0.99052,0.95043,0.29364,0.19556,0.82022,0.00307,0.00307,0.00307
212,45600.5,0.27172,0.18707,0.80065,0.96057,0.96832,0.99055,0.94868,0.29347,0.1958,0.82044,0.003037,0.003037,0.003037
213,45677.8,0.26926,0.18572,0.80115,0.96057,0.96786,0.99056,0.94846,0.29341,0.19577,0.82058,0.003004,0.003004,0.003004
214,45748.4,0.26454,0.1829,0.80028,0.96037,0.96849,0.99059,0.94908,0.29326,0.19599,0.82077,0.002971,0.002971,0.002971
215,45826.7,0.26907,0.18759,0.79922,0.96065,0.96803,0.99059,0.94897,0.29313,0.19532,0.82084,0.002938,0.002938,0.002938
216,45912.3,0.26586,0.1856,0.79814,0.95997,0.9681,0.99062,0.9498,0.29174,0.19606,0.81983,0.002905,0.002905,0.002905
217,45988.4,0.26764,0.18598,0.79974,0.96014,0.96774,0.99055,0.9502,0.2915,0.19599,0.81985,0.002872,0.002872,0.002872
218,46069.9,0.26253,0.18424,0.79889,0.961,0.96801,0.99042,0.95028,0.2915,0.19616,0.82025,0.002839,0.002839,0.002839
219,46149.6,0.26175,0.18496,0.79791,0.96009,0.96718,0.99039,0.95041,0.29126,0.19629,0.82046,0.002806,0.002806,0.002806
220,46227.9,0.26451,0.18591,0.80019,0.95974,0.96725,0.99038,0.95187,0.29124,0.19661,0.82041,0.002773,0.002773,0.002773
221,46313.6,0.26079,0.18262,0.79859,0.95969,0.96897,0.99029,0.94666,0.29065,0.19657,0.81982,0.00274,0.00274,0.00274
222,46391.6,0.26097,0.18175,0.79779,0.96015,0.96891,0.98988,0.94796,0.2906,0.19638,0.8197,0.002707,0.002707,0.002707
223,46461.1,0.25765,0.17969,0.79691,0.96082,0.96888,0.98976,0.94827,0.2906,0.19682,0.81969,0.002674,0.002674,0.002674
224,46548.7,0.25787,0.18043,0.79818,0.96055,0.96879,0.98977,0.94719,0.29052,0.19684,0.82007,0.002641,0.002641,0.002641
225,46629.6,0.25751,0.17915,0.79724,0.96025,0.96969,0.98989,0.95048,0.29,0.19654,0.81968,0.002608,0.002608,0.002608
226,46698.8,0.25472,0.17661,0.7963,0.95952,0.96906,0.98694,0.9472,0.28985,0.19722,0.81959,0.002575,0.002575,0.002575
227,46768,0.25361,0.17653,0.79724,0.95922,0.96894,0.98699,0.94716,0.28958,0.19638,0.81953,0.002542,0.002542,0.002542
228,46855.5,0.25483,0.17741,0.79587,0.95888,0.96948,0.98711,0.94725,0.28958,0.19652,0.81982,0.002509,0.002509,0.002509
229,46935.3,0.25346,0.17762,0.79717,0.95934,0.96806,0.98986,0.94981,0.28935,0.19696,0.81977,0.002476,0.002476,0.002476
230,47006.6,0.25441,0.17889,0.79848,0.95917,0.9682,0.98989,0.94969,0.28967,0.19667,0.82063,0.002443,0.002443,0.002443
231,47080.6,0.25436,0.17597,0.79781,0.95934,0.96855,0.99035,0.94971,0.28943,0.19592,0.82056,0.00241,0.00241,0.00241
232,47166.3,0.2509,0.17474,0.79598,0.95936,0.96862,0.99035,0.94995,0.28945,0.19565,0.82063,0.002377,0.002377,0.002377
233,47242.2,0.2527,0.17604,0.79561,0.95944,0.97007,0.99031,0.95094,0.28934,0.19466,0.82057,0.002344,0.002344,0.002344
234,47313.7,0.2508,0.1734,0.79553,0.95975,0.97102,0.99037,0.951,0.28925,0.19439,0.82044,0.002311,0.002311,0.002311
235,47393.4,0.25106,0.17576,0.79536,0.95916,0.97123,0.99036,0.95199,0.28926,0.19468,0.82036,0.002278,0.002278,0.002278
236,47479.1,0.24932,0.17347,0.7947,0.95982,0.97193,0.99046,0.95181,0.2893,0.19462,0.82039,0.002245,0.002245,0.002245
237,47553.3,0.24772,0.17155,0.7959,0.96114,0.97129,0.99047,0.95223,0.28928,0.19431,0.82042,0.002212,0.002212,0.002212
238,47629.2,0.24937,0.17147,0.79616,0.96129,0.97107,0.9905,0.95233,0.28898,0.19425,0.82035,0.002179,0.002179,0.002179
239,47715.9,0.24691,0.17067,0.79405,0.96136,0.97101,0.99048,0.95198,0.28903,0.19506,0.82046,0.002146,0.002146,0.002146
240,47784.5,0.24646,0.17197,0.79648,0.96165,0.97085,0.99048,0.95222,0.28905,0.19399,0.82065,0.002113,0.002113,0.002113
241,47851.5,0.24603,0.17013,0.79456,0.96168,0.97084,0.99044,0.9517,0.28895,0.19425,0.82073,0.00208,0.00208,0.00208
242,47931.2,0.24573,0.17165,0.796,0.96175,0.97079,0.99061,0.95198,0.28917,0.19443,0.82126,0.002047,0.002047,0.002047
243,48013.8,0.24419,0.17024,0.79508,0.96155,0.97086,0.99061,0.95195,0.28875,0.19482,0.82102,0.002014,0.002014,0.002014
244,48082.2,0.24155,0.16881,0.79367,0.96155,0.97088,0.9906,0.95201,0.28872,0.19478,0.82098,0.001981,0.001981,0.001981
245,48150.9,0.23899,0.16634,0.79349,0.96157,0.97095,0.9906,0.95435,0.28856,0.19475,0.82092,0.001948,0.001948,0.001948
246,48232.2,0.23852,0.16536,0.79322,0.96214,0.97071,0.99062,0.95437,0.28849,0.19376,0.82094,0.001915,0.001915,0.001915
247,48314.4,0.24227,0.16908,0.79592,0.96188,0.97087,0.9907,0.95429,0.28819,0.19398,0.82077,0.001882,0.001882,0.001882
248,48383.5,0.24199,0.16748,0.79289,0.96188,0.97094,0.99072,0.95466,0.28787,0.19394,0.82056,0.001849,0.001849,0.001849
249,48461.1,0.23895,0.16689,0.79374,0.96187,0.97095,0.99073,0.95452,0.28779,0.19406,0.82056,0.001816,0.001816,0.001816
250,48549.7,0.23511,0.16416,0.79298,0.96189,0.97086,0.99075,0.95447,0.28747,0.19374,0.82041,0.001783,0.001783,0.001783
251,48622.3,0.23586,0.16476,0.79285,0.96197,0.97091,0.99075,0.95471,0.28707,0.19404,0.8201,0.00175,0.00175,0.00175
252,48692.9,0.23563,0.16305,0.79297,0.96186,0.97105,0.99073,0.95466,0.28701,0.19404,0.8201,0.001717,0.001717,0.001717
253,48775.5,0.23542,0.16337,0.79426,0.9617,0.97112,0.99071,0.95493,0.28708,0.1944,0.82016,0.001684,0.001684,0.001684
254,48861.8,0.23453,0.16436,0.79343,0.96182,0.97107,0.9907,0.95426,0.28703,0.19438,0.8203,0.001651,0.001651,0.001651
255,48939.3,0.23579,0.16297,0.79452,0.96176,0.9711,0.9907,0.9544,0.28695,0.19393,0.82031,0.001618,0.001618,0.001618
256,49020.8,0.23228,0.16076,0.79266,0.9617,0.97108,0.99072,0.9542,0.2867,0.19386,0.82016,0.001585,0.001585,0.001585
257,49107.1,0.23658,0.1656,0.79561,0.96176,0.97111,0.99071,0.95481,0.28678,0.19393,0.82037,0.001552,0.001552,0.001552
258,49184.3,0.23145,0.16124,0.79016,0.96196,0.971,0.99068,0.95462,0.28661,0.19426,0.82038,0.001519,0.001519,0.001519
259,49260,0.23054,0.16162,0.79311,0.96219,0.97094,0.99071,0.95455,0.28648,0.19412,0.82045,0.001486,0.001486,0.001486
260,49351.6,0.22942,0.16037,0.7933,0.9622,0.97097,0.99072,0.9541,0.2866,0.19375,0.82074,0.001453,0.001453,0.001453
261,49426.7,0.22939,0.1605,0.7913,0.96217,0.97094,0.99071,0.95393,0.28659,0.19397,0.82075,0.00142,0.00142,0.00142
262,49497.1,0.22724,0.15832,0.79211,0.96219,0.97093,0.99074,0.95419,0.28639,0.1934,0.82057,0.001387,0.001387,0.001387
263,49574.8,0.22521,0.1572,0.79163,0.96219,0.97094,0.99072,0.95403,0.28614,0.19411,0.82041,0.001354,0.001354,0.001354
264,49662.3,0.22878,0.16091,0.79184,0.96227,0.9709,0.99073,0.95376,0.28594,0.19397,0.82022,0.001321,0.001321,0.001321
265,49731,0.22857,0.15867,0.79004,0.96222,0.97096,0.99071,0.95391,0.28587,0.19452,0.82029,0.001288,0.001288,0.001288
266,49801,0.22632,0.15685,0.79096,0.96223,0.97095,0.9907,0.954,0.28596,0.19465,0.82036,0.001255,0.001255,0.001255
267,49883.4,0.2244,0.15591,0.79248,0.9635,0.97109,0.99048,0.95365,0.2859,0.19457,0.82038,0.001222,0.001222,0.001222
268,49969.3,0.22552,0.1566,0.79063,0.96341,0.97129,0.99049,0.95388,0.28586,0.19462,0.82047,0.001189,0.001189,0.001189
269,50040.6,0.22201,0.15388,0.78997,0.96341,0.97119,0.99051,0.95418,0.28559,0.19456,0.82042,0.001156,0.001156,0.001156
270,50114.8,0.22195,0.15403,0.79028,0.96341,0.97123,0.99047,0.95394,0.2856,0.19429,0.82045,0.001123,0.001123,0.001123
271,50200.5,0.22195,0.15433,0.7918,0.96354,0.97119,0.99049,0.9539,0.28545,0.19449,0.82044,0.00109,0.00109,0.00109
272,50281.6,0.22135,0.15528,0.79284,0.96358,0.97125,0.99048,0.95364,0.2854,0.19447,0.82045,0.001057,0.001057,0.001057
273,50352.1,0.22006,0.15363,0.79092,0.96289,0.97072,0.99046,0.95414,0.28529,0.19443,0.82047,0.001024,0.001024,0.001024
274,50430.2,0.21987,0.15372,0.79035,0.96284,0.97076,0.99046,0.95382,0.28529,0.1944,0.82063,0.000991,0.000991,0.000991
275,50517.8,0.2162,0.15078,0.7906,0.96272,0.97077,0.99046,0.95357,0.28445,0.19465,0.8195,0.000958,0.000958,0.000958
276,50588.2,0.21681,0.15231,0.78868,0.96274,0.97075,0.99046,0.95375,0.28445,0.19495,0.81952,0.000925,0.000925,0.000925
277,50658.2,0.21852,0.15274,0.7885,0.96269,0.97063,0.99048,0.95393,0.28444,0.19523,0.81965,0.000892,0.000892,0.000892
278,50744.8,0.21503,0.15062,0.78806,0.96284,0.97058,0.99048,0.95381,0.28442,0.19526,0.81975,0.000859,0.000859,0.000859
279,50828.5,0.21328,0.1491,0.78997,0.96271,0.97074,0.99048,0.95386,0.28443,0.19542,0.81973,0.000826,0.000826,0.000826
280,50898.8,0.21576,0.15096,0.79097,0.96268,0.97108,0.99048,0.95377,0.2843,0.19537,0.81971,0.000793,0.000793,0.000793
281,50971,0.21089,0.14828,0.78854,0.96261,0.97114,0.9905,0.95372,0.28417,0.19529,0.81972,0.00076,0.00076,0.00076
282,51041,0.21132,0.14776,0.7879,0.96259,0.97117,0.99045,0.9538,0.28442,0.19609,0.81987,0.000727,0.000727,0.000727
283,51126.4,0.21158,0.14861,0.79129,0.96272,0.97107,0.99048,0.95386,0.28423,0.19614,0.81979,0.000694,0.000694,0.000694
284,51204,0.21163,0.14784,0.78921,0.96274,0.97116,0.99048,0.95376,0.28416,0.19578,0.8198,0.000661,0.000661,0.000661
285,51280.9,0.20937,0.14614,0.7887,0.96267,0.97114,0.99048,0.95403,0.28302,0.19616,0.81844,0.000628,0.000628,0.000628
286,51361.7,0.21037,0.14658,0.78955,0.96285,0.97108,0.99045,0.95455,0.28299,0.19667,0.81847,0.000595,0.000595,0.000595
287,51455,0.20918,0.14564,0.79055,0.96275,0.97114,0.99026,0.95418,0.28291,0.19712,0.81839,0.000562,0.000562,0.000562
288,51525.6,0.2119,0.14844,0.79159,0.96271,0.97123,0.99027,0.95424,0.28295,0.19716,0.81846,0.000529,0.000529,0.000529
289,51608.7,0.21035,0.14693,0.78754,0.96281,0.97117,0.99029,0.95468,0.28302,0.19706,0.81848,0.000496,0.000496,0.000496
290,51693.3,0.20668,0.14518,0.78821,0.9627,0.97119,0.99031,0.95436,0.28289,0.19733,0.81846,0.000463,0.000463,0.000463
291,51765.1,0.18913,0.12684,0.77464,0.96283,0.97105,0.99024,0.95435,0.28273,0.19712,0.8183,0.00043,0.00043,0.00043
292,51839.8,0.18315,0.12417,0.77356,0.96272,0.97116,0.99024,0.95454,0.28284,0.19801,0.8184,0.000397,0.000397,0.000397
293,51924.5,0.18039,0.12288,0.77283,0.96266,0.97106,0.99024,0.95433,0.28282,0.19751,0.81846,0.000364,0.000364,0.000364
294,52005.4,0.17712,0.12114,0.77383,0.96275,0.97103,0.99021,0.95485,0.28287,0.19755,0.81851,0.000331,0.000331,0.000331
295,52078.7,0.17684,0.12037,0.77148,0.96302,0.97081,0.99028,0.95464,0.28288,0.19792,0.81857,0.000298,0.000298,0.000298
296,52154.1,0.17436,0.11989,0.77361,0.96309,0.97065,0.9903,0.95463,0.2829,0.19791,0.81867,0.000265,0.000265,0.000265
297,52239.7,0.17597,0.12024,0.77255,0.963,0.97069,0.99029,0.95437,0.28288,0.19815,0.8187,0.000232,0.000232,0.000232
298,52318.8,0.17288,0.11862,0.77062,0.96256,0.97116,0.99031,0.95449,0.28297,0.19804,0.81877,0.000199,0.000199,0.000199
299,52393.1,0.173,0.1186,0.77278,0.96266,0.97113,0.99032,0.95444,0.28303,0.19777,0.81889,0.000166,0.000166,0.000166
300,52462.3,0.17072,0.11796,0.7708,0.96275,0.97109,0.99033,0.9542,0.28307,0.19814,0.81887,0.000133,0.000133,0.000133
